Item,Durchgang,Network,Entropy,Correlation
ages,rest2_s200,SMN,std_raw,"{'VIS': [[-0.11187955238660702], [0.042248727515950504], [0.7182283677711586]], 'SMN': [[-0.09823979701908109], [0.07472379506014164], [1.0]], 'DAN': [[-0.11431069552723787], [0.03794158695103921], [0.6450069781676666]], 'VAN': [[-0.07172774453148952], [0.1936936502440071], [1.0]], 'LIM': [[-0.08174781841500636], [0.13837511580238196], [1.0]], 'CON': [[-0.14680486311198324], [0.007557814161715637], [0.12848284074916583]], 'DMN': [[-0.10937027268899054], [0.047118905725101475], [0.8010213973267251]], 'Temp': [[-0.04989152337240039], [0.36628804620496536], [1.0]]}"
ages,rest2_s200,DAN,std_raw,"{'VIS': [[-0.11187955238660702], [0.042248727515950504], [0.7182283677711586]], 'SMN': [[-0.09823979701908109], [0.07472379506014164], [1.0]], 'DAN': [[-0.11431069552723787], [0.03794158695103921], [0.6450069781676666]], 'VAN': [[-0.07172774453148952], [0.1936936502440071], [1.0]], 'LIM': [[-0.08174781841500636], [0.13837511580238196], [1.0]], 'CON': [[-0.14680486311198324], [0.007557814161715637], [0.12848284074916583]], 'DMN': [[-0.10937027268899054], [0.047118905725101475], [0.8010213973267251]], 'Temp': [[-0.04989152337240039], [0.36628804620496536], [1.0]]}"
ages,rest2_s200,VAN,std_raw,"{'VIS': [[-0.11187955238660702], [0.042248727515950504], [0.7182283677711586]], 'SMN': [[-0.09823979701908109], [0.07472379506014164], [1.0]], 'DAN': [[-0.11431069552723787], [0.03794158695103921], [0.6450069781676666]], 'VAN': [[-0.07172774453148952], [0.1936936502440071], [1.0]], 'LIM': [[-0.08174781841500636], [0.13837511580238196], [1.0]], 'CON': [[-0.14680486311198324], [0.007557814161715637], [0.12848284074916583]], 'DMN': [[-0.10937027268899054], [0.047118905725101475], [0.8010213973267251]], 'Temp': [[-0.04989152337240039], [0.36628804620496536], [1.0]]}"
ages,rest2_s200,LIM,std_raw,"{'VIS': [[-0.11187955238660702], [0.042248727515950504], [0.7182283677711586]], 'SMN': [[-0.09823979701908109], [0.07472379506014164], [1.0]], 'DAN': [[-0.11431069552723787], [0.03794158695103921], [0.6450069781676666]], 'VAN': [[-0.07172774453148952], [0.1936936502440071], [1.0]], 'LIM': [[-0.08174781841500636], [0.13837511580238196], [1.0]], 'CON': [[-0.14680486311198324], [0.007557814161715637], [0.12848284074916583]], 'DMN': [[-0.10937027268899054], [0.047118905725101475], [0.8010213973267251]], 'Temp': [[-0.04989152337240039], [0.36628804620496536], [1.0]]}"
ages,rest2_s200,CON,std_raw,"{'VIS': [[-0.11187955238660702], [0.042248727515950504], [0.7182283677711586]], 'SMN': [[-0.09823979701908109], [0.07472379506014164], [1.0]], 'DAN': [[-0.11431069552723787], [0.03794158695103921], [0.6450069781676666]], 'VAN': [[-0.07172774453148952], [0.1936936502440071], [1.0]], 'LIM': [[-0.08174781841500636], [0.13837511580238196], [1.0]], 'CON': [[-0.14680486311198324], [0.007557814161715637], [0.12848284074916583]], 'DMN': [[-0.10937027268899054], [0.047118905725101475], [0.8010213973267251]], 'Temp': [[-0.04989152337240039], [0.36628804620496536], [1.0]]}"
ages,rest2_s200,DMN,std_raw,"{'VIS': [[-0.11187955238660702], [0.042248727515950504], [0.7182283677711586]], 'SMN': [[-0.09823979701908109], [0.07472379506014164], [1.0]], 'DAN': [[-0.11431069552723787], [0.03794158695103921], [0.6450069781676666]], 'VAN': [[-0.07172774453148952], [0.1936936502440071], [1.0]], 'LIM': [[-0.08174781841500636], [0.13837511580238196], [1.0]], 'CON': [[-0.14680486311198324], [0.007557814161715637], [0.12848284074916583]], 'DMN': [[-0.10937027268899054], [0.047118905725101475], [0.8010213973267251]], 'Temp': [[-0.04989152337240039], [0.36628804620496536], [1.0]]}"
ages,rest2_s200,Temp,std_raw,"{'VIS': [[-0.11187955238660702], [0.042248727515950504], [0.7182283677711586]], 'SMN': [[-0.09823979701908109], [0.07472379506014164], [1.0]], 'DAN': [[-0.11431069552723787], [0.03794158695103921], [0.6450069781676666]], 'VAN': [[-0.07172774453148952], [0.1936936502440071], [1.0]], 'LIM': [[-0.08174781841500636], [0.13837511580238196], [1.0]], 'CON': [[-0.14680486311198324], [0.007557814161715637], [0.12848284074916583]], 'DMN': [[-0.10937027268899054], [0.047118905725101475], [0.8010213973267251]], 'Temp': [[-0.04989152337240039], [0.36628804620496536], [1.0]]}"
ages,rest2_s200,VIS,roc_raw_squared,"{'VIS': [[-0.12312219225887516], [0.025308885854467666], [0.43025105952595033]], 'SMN': [[-0.08507958146168784], [0.12295681862477711], [1.0]], 'DAN': [[-0.09547444809457784], [0.08331695696746472], [1.0]], 'VAN': [[-0.013785267488195144], [0.8029868407097267], [1.0]], 'LIM': [[-0.01027582678797286], [0.8524712232844202], [1.0]], 'CON': [[-0.08459747667732667], [0.12510133996938325], [1.0]], 'DMN': [[-0.06326479867553382], [0.2517746103698704], [1.0]], 'Temp': [[-0.003725023020008755], [0.9462538199739124], [1.0]]}"
ages,rest2_s200,SMN,roc_raw_squared,"{'VIS': [[-0.12312219225887516], [0.025308885854467666], [0.43025105952595033]], 'SMN': [[-0.08507958146168784], [0.12295681862477711], [1.0]], 'DAN': [[-0.09547444809457784], [0.08331695696746472], [1.0]], 'VAN': [[-0.013785267488195144], [0.8029868407097267], [1.0]], 'LIM': [[-0.01027582678797286], [0.8524712232844202], [1.0]], 'CON': [[-0.08459747667732667], [0.12510133996938325], [1.0]], 'DMN': [[-0.06326479867553382], [0.2517746103698704], [1.0]], 'Temp': [[-0.003725023020008755], [0.9462538199739124], [1.0]]}"
ages,rest2_s200,DAN,roc_raw_squared,"{'VIS': [[-0.12312219225887516], [0.025308885854467666], [0.43025105952595033]], 'SMN': [[-0.08507958146168784], [0.12295681862477711], [1.0]], 'DAN': [[-0.09547444809457784], [0.08331695696746472], [1.0]], 'VAN': [[-0.013785267488195144], [0.8029868407097267], [1.0]], 'LIM': [[-0.01027582678797286], [0.8524712232844202], [1.0]], 'CON': [[-0.08459747667732667], [0.12510133996938325], [1.0]], 'DMN': [[-0.06326479867553382], [0.2517746103698704], [1.0]], 'Temp': [[-0.003725023020008755], [0.9462538199739124], [1.0]]}"
ages,rest2_s200,VAN,roc_raw_squared,"{'VIS': [[-0.12312219225887516], [0.025308885854467666], [0.43025105952595033]], 'SMN': [[-0.08507958146168784], [0.12295681862477711], [1.0]], 'DAN': [[-0.09547444809457784], [0.08331695696746472], [1.0]], 'VAN': [[-0.013785267488195144], [0.8029868407097267], [1.0]], 'LIM': [[-0.01027582678797286], [0.8524712232844202], [1.0]], 'CON': [[-0.08459747667732667], [0.12510133996938325], [1.0]], 'DMN': [[-0.06326479867553382], [0.2517746103698704], [1.0]], 'Temp': [[-0.003725023020008755], [0.9462538199739124], [1.0]]}"
ages,rest2_s200,LIM,roc_raw_squared,"{'VIS': [[-0.12312219225887516], [0.025308885854467666], [0.43025105952595033]], 'SMN': [[-0.08507958146168784], [0.12295681862477711], [1.0]], 'DAN': [[-0.09547444809457784], [0.08331695696746472], [1.0]], 'VAN': [[-0.013785267488195144], [0.8029868407097267], [1.0]], 'LIM': [[-0.01027582678797286], [0.8524712232844202], [1.0]], 'CON': [[-0.08459747667732667], [0.12510133996938325], [1.0]], 'DMN': [[-0.06326479867553382], [0.2517746103698704], [1.0]], 'Temp': [[-0.003725023020008755], [0.9462538199739124], [1.0]]}"
ages,rest2_s200,CON,roc_raw_squared,"{'VIS': [[-0.12312219225887516], [0.025308885854467666], [0.43025105952595033]], 'SMN': [[-0.08507958146168784], [0.12295681862477711], [1.0]], 'DAN': [[-0.09547444809457784], [0.08331695696746472], [1.0]], 'VAN': [[-0.013785267488195144], [0.8029868407097267], [1.0]], 'LIM': [[-0.01027582678797286], [0.8524712232844202], [1.0]], 'CON': [[-0.08459747667732667], [0.12510133996938325], [1.0]], 'DMN': [[-0.06326479867553382], [0.2517746103698704], [1.0]], 'Temp': [[-0.003725023020008755], [0.9462538199739124], [1.0]]}"
ages,rest2_s200,DMN,roc_raw_squared,"{'VIS': [[-0.12312219225887516], [0.025308885854467666], [0.43025105952595033]], 'SMN': [[-0.08507958146168784], [0.12295681862477711], [1.0]], 'DAN': [[-0.09547444809457784], [0.08331695696746472], [1.0]], 'VAN': [[-0.013785267488195144], [0.8029868407097267], [1.0]], 'LIM': [[-0.01027582678797286], [0.8524712232844202], [1.0]], 'CON': [[-0.08459747667732667], [0.12510133996938325], [1.0]], 'DMN': [[-0.06326479867553382], [0.2517746103698704], [1.0]], 'Temp': [[-0.003725023020008755], [0.9462538199739124], [1.0]]}"
ages,rest2_s200,Temp,roc_raw_squared,"{'VIS': [[-0.12312219225887516], [0.025308885854467666], [0.43025105952595033]], 'SMN': [[-0.08507958146168784], [0.12295681862477711], [1.0]], 'DAN': [[-0.09547444809457784], [0.08331695696746472], [1.0]], 'VAN': [[-0.013785267488195144], [0.8029868407097267], [1.0]], 'LIM': [[-0.01027582678797286], [0.8524712232844202], [1.0]], 'CON': [[-0.08459747667732667], [0.12510133996938325], [1.0]], 'DMN': [[-0.06326479867553382], [0.2517746103698704], [1.0]], 'Temp': [[-0.003725023020008755], [0.9462538199739124], [1.0]]}"
ages,rest2_s200,VIS,se,"{'VIS': [[0.023495472068585658], [0.6706503531551941], [1.0]], 'SMN': [[0.11951043850021054], [0.02996430292830616], [0.5093931497812048]], 'DAN': [[0.08983898626113342], [0.1032898727937603], [1.0]], 'VAN': [[0.10585593287458982], [0.05472256609987986], [0.9302836236979577]], 'LIM': [[0.10591467364373235], [0.05458756826090171], [0.9279886604353291]], 'CON': [[0.13857390069478892], [0.011737586821476667], [0.19953897596510334]], 'DMN': [[0.10615598133289668], [0.054035893612466995], [0.9186101914119389]], 'Temp': [[0.10455008355656174], [0.057795953167919495], [0.9825312038546314]]}"
ages,rest2_s200,SMN,se,"{'VIS': [[0.023495472068585658], [0.6706503531551941], [1.0]], 'SMN': [[0.11951043850021054], [0.02996430292830616], [0.5093931497812048]], 'DAN': [[0.08983898626113342], [0.1032898727937603], [1.0]], 'VAN': [[0.10585593287458982], [0.05472256609987986], [0.9302836236979577]], 'LIM': [[0.10591467364373235], [0.05458756826090171], [0.9279886604353291]], 'CON': [[0.13857390069478892], [0.011737586821476667], [0.19953897596510334]], 'DMN': [[0.10615598133289668], [0.054035893612466995], [0.9186101914119389]], 'Temp': [[0.10455008355656174], [0.057795953167919495], [0.9825312038546314]]}"
ages,rest2_s200,DAN,se,"{'VIS': [[0.023495472068585658], [0.6706503531551941], [1.0]], 'SMN': [[0.11951043850021054], [0.02996430292830616], [0.5093931497812048]], 'DAN': [[0.08983898626113342], [0.1032898727937603], [1.0]], 'VAN': [[0.10585593287458982], [0.05472256609987986], [0.9302836236979577]], 'LIM': [[0.10591467364373235], [0.05458756826090171], [0.9279886604353291]], 'CON': [[0.13857390069478892], [0.011737586821476667], [0.19953897596510334]], 'DMN': [[0.10615598133289668], [0.054035893612466995], [0.9186101914119389]], 'Temp': [[0.10455008355656174], [0.057795953167919495], [0.9825312038546314]]}"
ages,rest2_s200,VAN,se,"{'VIS': [[0.023495472068585658], [0.6706503531551941], [1.0]], 'SMN': [[0.11951043850021054], [0.02996430292830616], [0.5093931497812048]], 'DAN': [[0.08983898626113342], [0.1032898727937603], [1.0]], 'VAN': [[0.10585593287458982], [0.05472256609987986], [0.9302836236979577]], 'LIM': [[0.10591467364373235], [0.05458756826090171], [0.9279886604353291]], 'CON': [[0.13857390069478892], [0.011737586821476667], [0.19953897596510334]], 'DMN': [[0.10615598133289668], [0.054035893612466995], [0.9186101914119389]], 'Temp': [[0.10455008355656174], [0.057795953167919495], [0.9825312038546314]]}"
ages,rest2_s200,LIM,se,"{'VIS': [[0.023495472068585658], [0.6706503531551941], [1.0]], 'SMN': [[0.11951043850021054], [0.02996430292830616], [0.5093931497812048]], 'DAN': [[0.08983898626113342], [0.1032898727937603], [1.0]], 'VAN': [[0.10585593287458982], [0.05472256609987986], [0.9302836236979577]], 'LIM': [[0.10591467364373235], [0.05458756826090171], [0.9279886604353291]], 'CON': [[0.13857390069478892], [0.011737586821476667], [0.19953897596510334]], 'DMN': [[0.10615598133289668], [0.054035893612466995], [0.9186101914119389]], 'Temp': [[0.10455008355656174], [0.057795953167919495], [0.9825312038546314]]}"
ages,rest2_s200,CON,se,"{'VIS': [[0.023495472068585658], [0.6706503531551941], [1.0]], 'SMN': [[0.11951043850021054], [0.02996430292830616], [0.5093931497812048]], 'DAN': [[0.08983898626113342], [0.1032898727937603], [1.0]], 'VAN': [[0.10585593287458982], [0.05472256609987986], [0.9302836236979577]], 'LIM': [[0.10591467364373235], [0.05458756826090171], [0.9279886604353291]], 'CON': [[0.13857390069478892], [0.011737586821476667], [0.19953897596510334]], 'DMN': [[0.10615598133289668], [0.054035893612466995], [0.9186101914119389]], 'Temp': [[0.10455008355656174], [0.057795953167919495], [0.9825312038546314]]}"
ages,rest2_s200,DMN,se,"{'VIS': [[0.023495472068585658], [0.6706503531551941], [1.0]], 'SMN': [[0.11951043850021054], [0.02996430292830616], [0.5093931497812048]], 'DAN': [[0.08983898626113342], [0.1032898727937603], [1.0]], 'VAN': [[0.10585593287458982], [0.05472256609987986], [0.9302836236979577]], 'LIM': [[0.10591467364373235], [0.05458756826090171], [0.9279886604353291]], 'CON': [[0.13857390069478892], [0.011737586821476667], [0.19953897596510334]], 'DMN': [[0.10615598133289668], [0.054035893612466995], [0.9186101914119389]], 'Temp': [[0.10455008355656174], [0.057795953167919495], [0.9825312038546314]]}"
ages,rest2_s200,Temp,se,"{'VIS': [[0.023495472068585658], [0.6706503531551941], [1.0]], 'SMN': [[0.11951043850021054], [0.02996430292830616], [0.5093931497812048]], 'DAN': [[0.08983898626113342], [0.1032898727937603], [1.0]], 'VAN': [[0.10585593287458982], [0.05472256609987986], [0.9302836236979577]], 'LIM': [[0.10591467364373235], [0.05458756826090171], [0.9279886604353291]], 'CON': [[0.13857390069478892], [0.011737586821476667], [0.19953897596510334]], 'DMN': [[0.10615598133289668], [0.054035893612466995], [0.9186101914119389]], 'Temp': [[0.10455008355656174], [0.057795953167919495], [0.9825312038546314]]}"
ages,rest2_s200,VIS,fe,"{'VIS': [[0.03020781330262085], [0.5845197544014498], [1.0]], 'SMN': [[0.12272326880717935], [0.025790433355796137], [0.4384373670485343]], 'DAN': [[0.09546667929005438], [0.08334217534376803], [1.0]], 'VAN': [[0.1301529902158198], [0.018008416949482943], [0.30614308814121005]], 'LIM': [[0.14860667869937746], [0.006843553633450196], [0.11634041176865334]], 'CON': [[0.14137106974880612], [0.010131322921257839], [0.17223248966138327]], 'DMN': [[0.1080611159902323], [0.04984103713965755], [0.8472976313741784]], 'Temp': [[0.11002848301840477], [0.04579801330862758], [0.7785662262466688]]}"
ages,rest2_s200,SMN,fe,"{'VIS': [[0.03020781330262085], [0.5845197544014498], [1.0]], 'SMN': [[0.12272326880717935], [0.025790433355796137], [0.4384373670485343]], 'DAN': [[0.09546667929005438], [0.08334217534376803], [1.0]], 'VAN': [[0.1301529902158198], [0.018008416949482943], [0.30614308814121005]], 'LIM': [[0.14860667869937746], [0.006843553633450196], [0.11634041176865334]], 'CON': [[0.14137106974880612], [0.010131322921257839], [0.17223248966138327]], 'DMN': [[0.1080611159902323], [0.04984103713965755], [0.8472976313741784]], 'Temp': [[0.11002848301840477], [0.04579801330862758], [0.7785662262466688]]}"
ages,rest2_s200,DAN,fe,"{'VIS': [[0.03020781330262085], [0.5845197544014498], [1.0]], 'SMN': [[0.12272326880717935], [0.025790433355796137], [0.4384373670485343]], 'DAN': [[0.09546667929005438], [0.08334217534376803], [1.0]], 'VAN': [[0.1301529902158198], [0.018008416949482943], [0.30614308814121005]], 'LIM': [[0.14860667869937746], [0.006843553633450196], [0.11634041176865334]], 'CON': [[0.14137106974880612], [0.010131322921257839], [0.17223248966138327]], 'DMN': [[0.1080611159902323], [0.04984103713965755], [0.8472976313741784]], 'Temp': [[0.11002848301840477], [0.04579801330862758], [0.7785662262466688]]}"
ages,rest2_s200,VAN,fe,"{'VIS': [[0.03020781330262085], [0.5845197544014498], [1.0]], 'SMN': [[0.12272326880717935], [0.025790433355796137], [0.4384373670485343]], 'DAN': [[0.09546667929005438], [0.08334217534376803], [1.0]], 'VAN': [[0.1301529902158198], [0.018008416949482943], [0.30614308814121005]], 'LIM': [[0.14860667869937746], [0.006843553633450196], [0.11634041176865334]], 'CON': [[0.14137106974880612], [0.010131322921257839], [0.17223248966138327]], 'DMN': [[0.1080611159902323], [0.04984103713965755], [0.8472976313741784]], 'Temp': [[0.11002848301840477], [0.04579801330862758], [0.7785662262466688]]}"
ages,rest2_s200,LIM,fe,"{'VIS': [[0.03020781330262085], [0.5845197544014498], [1.0]], 'SMN': [[0.12272326880717935], [0.025790433355796137], [0.4384373670485343]], 'DAN': [[0.09546667929005438], [0.08334217534376803], [1.0]], 'VAN': [[0.1301529902158198], [0.018008416949482943], [0.30614308814121005]], 'LIM': [[0.14860667869937746], [0.006843553633450196], [0.11634041176865334]], 'CON': [[0.14137106974880612], [0.010131322921257839], [0.17223248966138327]], 'DMN': [[0.1080611159902323], [0.04984103713965755], [0.8472976313741784]], 'Temp': [[0.11002848301840477], [0.04579801330862758], [0.7785662262466688]]}"
ages,rest2_s200,CON,fe,"{'VIS': [[0.03020781330262085], [0.5845197544014498], [1.0]], 'SMN': [[0.12272326880717935], [0.025790433355796137], [0.4384373670485343]], 'DAN': [[0.09546667929005438], [0.08334217534376803], [1.0]], 'VAN': [[0.1301529902158198], [0.018008416949482943], [0.30614308814121005]], 'LIM': [[0.14860667869937746], [0.006843553633450196], [0.11634041176865334]], 'CON': [[0.14137106974880612], [0.010131322921257839], [0.17223248966138327]], 'DMN': [[0.1080611159902323], [0.04984103713965755], [0.8472976313741784]], 'Temp': [[0.11002848301840477], [0.04579801330862758], [0.7785662262466688]]}"
ages,rest2_s200,DMN,fe,"{'VIS': [[0.03020781330262085], [0.5845197544014498], [1.0]], 'SMN': [[0.12272326880717935], [0.025790433355796137], [0.4384373670485343]], 'DAN': [[0.09546667929005438], [0.08334217534376803], [1.0]], 'VAN': [[0.1301529902158198], [0.018008416949482943], [0.30614308814121005]], 'LIM': [[0.14860667869937746], [0.006843553633450196], [0.11634041176865334]], 'CON': [[0.14137106974880612], [0.010131322921257839], [0.17223248966138327]], 'DMN': [[0.1080611159902323], [0.04984103713965755], [0.8472976313741784]], 'Temp': [[0.11002848301840477], [0.04579801330862758], [0.7785662262466688]]}"
ages,rest2_s200,Temp,fe,"{'VIS': [[0.03020781330262085], [0.5845197544014498], [1.0]], 'SMN': [[0.12272326880717935], [0.025790433355796137], [0.4384373670485343]], 'DAN': [[0.09546667929005438], [0.08334217534376803], [1.0]], 'VAN': [[0.1301529902158198], [0.018008416949482943], [0.30614308814121005]], 'LIM': [[0.14860667869937746], [0.006843553633450196], [0.11634041176865334]], 'CON': [[0.14137106974880612], [0.010131322921257839], [0.17223248966138327]], 'DMN': [[0.1080611159902323], [0.04984103713965755], [0.8472976313741784]], 'Temp': [[0.11002848301840477], [0.04579801330862758], [0.7785662262466688]]}"
ages,rest2_s200,VIS,mse,"{'VIS': [[-0.06932497432488331], [0.20908560070709512], [1.0]], 'SMN': [[-0.10063864930232178], [0.06786639365199593], [1.0]], 'DAN': [[-0.10082551491427161], [0.06735458934033017], [1.0]], 'VAN': [[-0.17013112423993396], [0.0019254335740696467], [0.03273237075918399]], 'LIM': [[-0.21819384030211997], [6.41747603313834e-05], [0.0010909709256335177]], 'CON': [[-0.12089967413459622], [0.028093445795264408], [0.47758857851949493]], 'DMN': [[-0.14002649382065763], [0.01087736901681945], [0.18491527328593066]], 'Temp': [[-0.1555825975810152], [0.004613592683927031], [0.07843107562675952]]}"
ages,rest2_s200,SMN,mse,"{'VIS': [[-0.06932497432488331], [0.20908560070709512], [1.0]], 'SMN': [[-0.10063864930232178], [0.06786639365199593], [1.0]], 'DAN': [[-0.10082551491427161], [0.06735458934033017], [1.0]], 'VAN': [[-0.17013112423993396], [0.0019254335740696467], [0.03273237075918399]], 'LIM': [[-0.21819384030211997], [6.41747603313834e-05], [0.0010909709256335177]], 'CON': [[-0.12089967413459622], [0.028093445795264408], [0.47758857851949493]], 'DMN': [[-0.14002649382065763], [0.01087736901681945], [0.18491527328593066]], 'Temp': [[-0.1555825975810152], [0.004613592683927031], [0.07843107562675952]]}"
ages,rest2_s200,DAN,mse,"{'VIS': [[-0.06932497432488331], [0.20908560070709512], [1.0]], 'SMN': [[-0.10063864930232178], [0.06786639365199593], [1.0]], 'DAN': [[-0.10082551491427161], [0.06735458934033017], [1.0]], 'VAN': [[-0.17013112423993396], [0.0019254335740696467], [0.03273237075918399]], 'LIM': [[-0.21819384030211997], [6.41747603313834e-05], [0.0010909709256335177]], 'CON': [[-0.12089967413459622], [0.028093445795264408], [0.47758857851949493]], 'DMN': [[-0.14002649382065763], [0.01087736901681945], [0.18491527328593066]], 'Temp': [[-0.1555825975810152], [0.004613592683927031], [0.07843107562675952]]}"
