Item,Durchgang,Network,Entropy,Correlation
total_Unadj,social_s200,VAN,std_raw,"{'VIS': [[0.04006439555230726], [0.4682462267883986], [1.0]], 'SMN': [[0.005473728518919276], [0.9210917016215443], [1.0]], 'DAN': [[0.018780284507806923], [0.7339346557460065], [1.0]], 'VAN': [[0.010264245400265767], [0.8526355997710809], [1.0]], 'LIM': [[0.0024712404991685012], [0.964328867911035], [1.0]], 'CON': [[0.00957431387081625], [0.8624391577187307], [1.0]], 'DMN': [[0.047849659403931405], [0.3862542181168829], [1.0]], 'Temp': [[0.06705953357619335], [0.2243880177904808], [1.0]]}"
total_Unadj,social_s200,LIM,std_raw,"{'VIS': [[0.04006439555230726], [0.4682462267883986], [1.0]], 'SMN': [[0.005473728518919276], [0.9210917016215443], [1.0]], 'DAN': [[0.018780284507806923], [0.7339346557460065], [1.0]], 'VAN': [[0.010264245400265767], [0.8526355997710809], [1.0]], 'LIM': [[0.0024712404991685012], [0.964328867911035], [1.0]], 'CON': [[0.00957431387081625], [0.8624391577187307], [1.0]], 'DMN': [[0.047849659403931405], [0.3862542181168829], [1.0]], 'Temp': [[0.06705953357619335], [0.2243880177904808], [1.0]]}"
total_Unadj,social_s200,CON,std_raw,"{'VIS': [[0.04006439555230726], [0.4682462267883986], [1.0]], 'SMN': [[0.005473728518919276], [0.9210917016215443], [1.0]], 'DAN': [[0.018780284507806923], [0.7339346557460065], [1.0]], 'VAN': [[0.010264245400265767], [0.8526355997710809], [1.0]], 'LIM': [[0.0024712404991685012], [0.964328867911035], [1.0]], 'CON': [[0.00957431387081625], [0.8624391577187307], [1.0]], 'DMN': [[0.047849659403931405], [0.3862542181168829], [1.0]], 'Temp': [[0.06705953357619335], [0.2243880177904808], [1.0]]}"
total_Unadj,social_s200,DMN,std_raw,"{'VIS': [[0.04006439555230726], [0.4682462267883986], [1.0]], 'SMN': [[0.005473728518919276], [0.9210917016215443], [1.0]], 'DAN': [[0.018780284507806923], [0.7339346557460065], [1.0]], 'VAN': [[0.010264245400265767], [0.8526355997710809], [1.0]], 'LIM': [[0.0024712404991685012], [0.964328867911035], [1.0]], 'CON': [[0.00957431387081625], [0.8624391577187307], [1.0]], 'DMN': [[0.047849659403931405], [0.3862542181168829], [1.0]], 'Temp': [[0.06705953357619335], [0.2243880177904808], [1.0]]}"
total_Unadj,social_s200,Temp,std_raw,"{'VIS': [[0.04006439555230726], [0.4682462267883986], [1.0]], 'SMN': [[0.005473728518919276], [0.9210917016215443], [1.0]], 'DAN': [[0.018780284507806923], [0.7339346557460065], [1.0]], 'VAN': [[0.010264245400265767], [0.8526355997710809], [1.0]], 'LIM': [[0.0024712404991685012], [0.964328867911035], [1.0]], 'CON': [[0.00957431387081625], [0.8624391577187307], [1.0]], 'DMN': [[0.047849659403931405], [0.3862542181168829], [1.0]], 'Temp': [[0.06705953357619335], [0.2243880177904808], [1.0]]}"
total_Unadj,social_s200,VIS,roc_raw_squared,"{'VIS': [[0.044554438922886075], [0.41983871269746714], [1.0]], 'SMN': [[-0.04787302863266325], [0.3860220272713796], [1.0]], 'DAN': [[0.0017709181558129613], [0.9744335481946398], [1.0]], 'VAN': [[-0.03402839512796637], [0.5379015654151664], [1.0]], 'LIM': [[-0.018925105148564634], [0.7319612727708948], [1.0]], 'CON': [[-0.006166296394608724], [0.9111466364545177], [1.0]], 'DMN': [[-0.014340015864073942], [0.7952308078370508], [1.0]], 'Temp': [[0.014915738878138282], [0.7872027805454458], [1.0]]}"
total_Unadj,social_s200,SMN,roc_raw_squared,"{'VIS': [[0.044554438922886075], [0.41983871269746714], [1.0]], 'SMN': [[-0.04787302863266325], [0.3860220272713796], [1.0]], 'DAN': [[0.0017709181558129613], [0.9744335481946398], [1.0]], 'VAN': [[-0.03402839512796637], [0.5379015654151664], [1.0]], 'LIM': [[-0.018925105148564634], [0.7319612727708948], [1.0]], 'CON': [[-0.006166296394608724], [0.9111466364545177], [1.0]], 'DMN': [[-0.014340015864073942], [0.7952308078370508], [1.0]], 'Temp': [[0.014915738878138282], [0.7872027805454458], [1.0]]}"
total_Unadj,social_s200,DAN,roc_raw_squared,"{'VIS': [[0.044554438922886075], [0.41983871269746714], [1.0]], 'SMN': [[-0.04787302863266325], [0.3860220272713796], [1.0]], 'DAN': [[0.0017709181558129613], [0.9744335481946398], [1.0]], 'VAN': [[-0.03402839512796637], [0.5379015654151664], [1.0]], 'LIM': [[-0.018925105148564634], [0.7319612727708948], [1.0]], 'CON': [[-0.006166296394608724], [0.9111466364545177], [1.0]], 'DMN': [[-0.014340015864073942], [0.7952308078370508], [1.0]], 'Temp': [[0.014915738878138282], [0.7872027805454458], [1.0]]}"
total_Unadj,social_s200,VAN,roc_raw_squared,"{'VIS': [[0.044554438922886075], [0.41983871269746714], [1.0]], 'SMN': [[-0.04787302863266325], [0.3860220272713796], [1.0]], 'DAN': [[0.0017709181558129613], [0.9744335481946398], [1.0]], 'VAN': [[-0.03402839512796637], [0.5379015654151664], [1.0]], 'LIM': [[-0.018925105148564634], [0.7319612727708948], [1.0]], 'CON': [[-0.006166296394608724], [0.9111466364545177], [1.0]], 'DMN': [[-0.014340015864073942], [0.7952308078370508], [1.0]], 'Temp': [[0.014915738878138282], [0.7872027805454458], [1.0]]}"
total_Unadj,social_s200,LIM,roc_raw_squared,"{'VIS': [[0.044554438922886075], [0.41983871269746714], [1.0]], 'SMN': [[-0.04787302863266325], [0.3860220272713796], [1.0]], 'DAN': [[0.0017709181558129613], [0.9744335481946398], [1.0]], 'VAN': [[-0.03402839512796637], [0.5379015654151664], [1.0]], 'LIM': [[-0.018925105148564634], [0.7319612727708948], [1.0]], 'CON': [[-0.006166296394608724], [0.9111466364545177], [1.0]], 'DMN': [[-0.014340015864073942], [0.7952308078370508], [1.0]], 'Temp': [[0.014915738878138282], [0.7872027805454458], [1.0]]}"
total_Unadj,social_s200,CON,roc_raw_squared,"{'VIS': [[0.044554438922886075], [0.41983871269746714], [1.0]], 'SMN': [[-0.04787302863266325], [0.3860220272713796], [1.0]], 'DAN': [[0.0017709181558129613], [0.9744335481946398], [1.0]], 'VAN': [[-0.03402839512796637], [0.5379015654151664], [1.0]], 'LIM': [[-0.018925105148564634], [0.7319612727708948], [1.0]], 'CON': [[-0.006166296394608724], [0.9111466364545177], [1.0]], 'DMN': [[-0.014340015864073942], [0.7952308078370508], [1.0]], 'Temp': [[0.014915738878138282], [0.7872027805454458], [1.0]]}"
total_Unadj,social_s200,DMN,roc_raw_squared,"{'VIS': [[0.044554438922886075], [0.41983871269746714], [1.0]], 'SMN': [[-0.04787302863266325], [0.3860220272713796], [1.0]], 'DAN': [[0.0017709181558129613], [0.9744335481946398], [1.0]], 'VAN': [[-0.03402839512796637], [0.5379015654151664], [1.0]], 'LIM': [[-0.018925105148564634], [0.7319612727708948], [1.0]], 'CON': [[-0.006166296394608724], [0.9111466364545177], [1.0]], 'DMN': [[-0.014340015864073942], [0.7952308078370508], [1.0]], 'Temp': [[0.014915738878138282], [0.7872027805454458], [1.0]]}"
total_Unadj,social_s200,Temp,roc_raw_squared,"{'VIS': [[0.044554438922886075], [0.41983871269746714], [1.0]], 'SMN': [[-0.04787302863266325], [0.3860220272713796], [1.0]], 'DAN': [[0.0017709181558129613], [0.9744335481946398], [1.0]], 'VAN': [[-0.03402839512796637], [0.5379015654151664], [1.0]], 'LIM': [[-0.018925105148564634], [0.7319612727708948], [1.0]], 'CON': [[-0.006166296394608724], [0.9111466364545177], [1.0]], 'DMN': [[-0.014340015864073942], [0.7952308078370508], [1.0]], 'Temp': [[0.014915738878138282], [0.7872027805454458], [1.0]]}"
total_Unadj,social_s200,VIS,se,"{'VIS': [[0.0028790454960993606], [0.9584473296273326], [1.0]], 'SMN': [[-0.15307439771748377], [0.00532602241966868], [0.09054238113436755]], 'DAN': [[-0.02326198972488974], [0.6737342356926626], [1.0]], 'VAN': [[-0.08628372059646258], [0.11772534771565037], [1.0]], 'LIM': [[-0.06303930678234973], [0.2534720296079621], [1.0]], 'CON': [[-0.05220378517619512], [0.3444673649991813], [1.0]], 'DMN': [[-0.09434678688365666], [0.08704234692616242], [1.0]], 'Temp': [[-0.05480345935528228], [0.3209425958648944], [1.0]]}"
total_Unadj,social_s200,SMN,se,"{'VIS': [[0.0028790454960993606], [0.9584473296273326], [1.0]], 'SMN': [[-0.15307439771748377], [0.00532602241966868], [0.09054238113436755]], 'DAN': [[-0.02326198972488974], [0.6737342356926626], [1.0]], 'VAN': [[-0.08628372059646258], [0.11772534771565037], [1.0]], 'LIM': [[-0.06303930678234973], [0.2534720296079621], [1.0]], 'CON': [[-0.05220378517619512], [0.3444673649991813], [1.0]], 'DMN': [[-0.09434678688365666], [0.08704234692616242], [1.0]], 'Temp': [[-0.05480345935528228], [0.3209425958648944], [1.0]]}"
total_Unadj,social_s200,DAN,se,"{'VIS': [[0.0028790454960993606], [0.9584473296273326], [1.0]], 'SMN': [[-0.15307439771748377], [0.00532602241966868], [0.09054238113436755]], 'DAN': [[-0.02326198972488974], [0.6737342356926626], [1.0]], 'VAN': [[-0.08628372059646258], [0.11772534771565037], [1.0]], 'LIM': [[-0.06303930678234973], [0.2534720296079621], [1.0]], 'CON': [[-0.05220378517619512], [0.3444673649991813], [1.0]], 'DMN': [[-0.09434678688365666], [0.08704234692616242], [1.0]], 'Temp': [[-0.05480345935528228], [0.3209425958648944], [1.0]]}"
total_Unadj,social_s200,VAN,se,"{'VIS': [[0.0028790454960993606], [0.9584473296273326], [1.0]], 'SMN': [[-0.15307439771748377], [0.00532602241966868], [0.09054238113436755]], 'DAN': [[-0.02326198972488974], [0.6737342356926626], [1.0]], 'VAN': [[-0.08628372059646258], [0.11772534771565037], [1.0]], 'LIM': [[-0.06303930678234973], [0.2534720296079621], [1.0]], 'CON': [[-0.05220378517619512], [0.3444673649991813], [1.0]], 'DMN': [[-0.09434678688365666], [0.08704234692616242], [1.0]], 'Temp': [[-0.05480345935528228], [0.3209425958648944], [1.0]]}"
total_Unadj,social_s200,LIM,se,"{'VIS': [[0.0028790454960993606], [0.9584473296273326], [1.0]], 'SMN': [[-0.15307439771748377], [0.00532602241966868], [0.09054238113436755]], 'DAN': [[-0.02326198972488974], [0.6737342356926626], [1.0]], 'VAN': [[-0.08628372059646258], [0.11772534771565037], [1.0]], 'LIM': [[-0.06303930678234973], [0.2534720296079621], [1.0]], 'CON': [[-0.05220378517619512], [0.3444673649991813], [1.0]], 'DMN': [[-0.09434678688365666], [0.08704234692616242], [1.0]], 'Temp': [[-0.05480345935528228], [0.3209425958648944], [1.0]]}"
total_Unadj,social_s200,CON,se,"{'VIS': [[0.0028790454960993606], [0.9584473296273326], [1.0]], 'SMN': [[-0.15307439771748377], [0.00532602241966868], [0.09054238113436755]], 'DAN': [[-0.02326198972488974], [0.6737342356926626], [1.0]], 'VAN': [[-0.08628372059646258], [0.11772534771565037], [1.0]], 'LIM': [[-0.06303930678234973], [0.2534720296079621], [1.0]], 'CON': [[-0.05220378517619512], [0.3444673649991813], [1.0]], 'DMN': [[-0.09434678688365666], [0.08704234692616242], [1.0]], 'Temp': [[-0.05480345935528228], [0.3209425958648944], [1.0]]}"
total_Unadj,social_s200,DMN,se,"{'VIS': [[0.0028790454960993606], [0.9584473296273326], [1.0]], 'SMN': [[-0.15307439771748377], [0.00532602241966868], [0.09054238113436755]], 'DAN': [[-0.02326198972488974], [0.6737342356926626], [1.0]], 'VAN': [[-0.08628372059646258], [0.11772534771565037], [1.0]], 'LIM': [[-0.06303930678234973], [0.2534720296079621], [1.0]], 'CON': [[-0.05220378517619512], [0.3444673649991813], [1.0]], 'DMN': [[-0.09434678688365666], [0.08704234692616242], [1.0]], 'Temp': [[-0.05480345935528228], [0.3209425958648944], [1.0]]}"
total_Unadj,social_s200,Temp,se,"{'VIS': [[0.0028790454960993606], [0.9584473296273326], [1.0]], 'SMN': [[-0.15307439771748377], [0.00532602241966868], [0.09054238113436755]], 'DAN': [[-0.02326198972488974], [0.6737342356926626], [1.0]], 'VAN': [[-0.08628372059646258], [0.11772534771565037], [1.0]], 'LIM': [[-0.06303930678234973], [0.2534720296079621], [1.0]], 'CON': [[-0.05220378517619512], [0.3444673649991813], [1.0]], 'DMN': [[-0.09434678688365666], [0.08704234692616242], [1.0]], 'Temp': [[-0.05480345935528228], [0.3209425958648944], [1.0]]}"
total_Unadj,social_s200,VIS,fe,"{'VIS': [[0.020159350791970083], [0.7152157032876023], [1.0]], 'SMN': [[-0.14672683372111686], [0.007590196657658187], [0.1290333431801892]], 'DAN': [[-0.02714793533246369], [0.6231534664782273], [1.0]], 'VAN': [[-0.07643725188603805], [0.16595762870383904], [1.0]], 'LIM': [[-0.10434051367784511], [0.05830224057633149], [0.9911380897976353]], 'CON': [[-0.04524723354016856], [0.4126394708006359], [1.0]], 'DMN': [[-0.12781376171508624], [0.020201960366595627], [0.34343332623212564]], 'Temp': [[-0.09742894575608604], [0.07716531864683901], [1.0]]}"
total_Unadj,social_s200,SMN,fe,"{'VIS': [[0.020159350791970083], [0.7152157032876023], [1.0]], 'SMN': [[-0.14672683372111686], [0.007590196657658187], [0.1290333431801892]], 'DAN': [[-0.02714793533246369], [0.6231534664782273], [1.0]], 'VAN': [[-0.07643725188603805], [0.16595762870383904], [1.0]], 'LIM': [[-0.10434051367784511], [0.05830224057633149], [0.9911380897976353]], 'CON': [[-0.04524723354016856], [0.4126394708006359], [1.0]], 'DMN': [[-0.12781376171508624], [0.020201960366595627], [0.34343332623212564]], 'Temp': [[-0.09742894575608604], [0.07716531864683901], [1.0]]}"
total_Unadj,social_s200,DAN,fe,"{'VIS': [[0.020159350791970083], [0.7152157032876023], [1.0]], 'SMN': [[-0.14672683372111686], [0.007590196657658187], [0.1290333431801892]], 'DAN': [[-0.02714793533246369], [0.6231534664782273], [1.0]], 'VAN': [[-0.07643725188603805], [0.16595762870383904], [1.0]], 'LIM': [[-0.10434051367784511], [0.05830224057633149], [0.9911380897976353]], 'CON': [[-0.04524723354016856], [0.4126394708006359], [1.0]], 'DMN': [[-0.12781376171508624], [0.020201960366595627], [0.34343332623212564]], 'Temp': [[-0.09742894575608604], [0.07716531864683901], [1.0]]}"
total_Unadj,social_s200,VAN,fe,"{'VIS': [[0.020159350791970083], [0.7152157032876023], [1.0]], 'SMN': [[-0.14672683372111686], [0.007590196657658187], [0.1290333431801892]], 'DAN': [[-0.02714793533246369], [0.6231534664782273], [1.0]], 'VAN': [[-0.07643725188603805], [0.16595762870383904], [1.0]], 'LIM': [[-0.10434051367784511], [0.05830224057633149], [0.9911380897976353]], 'CON': [[-0.04524723354016856], [0.4126394708006359], [1.0]], 'DMN': [[-0.12781376171508624], [0.020201960366595627], [0.34343332623212564]], 'Temp': [[-0.09742894575608604], [0.07716531864683901], [1.0]]}"
total_Unadj,social_s200,LIM,fe,"{'VIS': [[0.020159350791970083], [0.7152157032876023], [1.0]], 'SMN': [[-0.14672683372111686], [0.007590196657658187], [0.1290333431801892]], 'DAN': [[-0.02714793533246369], [0.6231534664782273], [1.0]], 'VAN': [[-0.07643725188603805], [0.16595762870383904], [1.0]], 'LIM': [[-0.10434051367784511], [0.05830224057633149], [0.9911380897976353]], 'CON': [[-0.04524723354016856], [0.4126394708006359], [1.0]], 'DMN': [[-0.12781376171508624], [0.020201960366595627], [0.34343332623212564]], 'Temp': [[-0.09742894575608604], [0.07716531864683901], [1.0]]}"
total_Unadj,social_s200,CON,fe,"{'VIS': [[0.020159350791970083], [0.7152157032876023], [1.0]], 'SMN': [[-0.14672683372111686], [0.007590196657658187], [0.1290333431801892]], 'DAN': [[-0.02714793533246369], [0.6231534664782273], [1.0]], 'VAN': [[-0.07643725188603805], [0.16595762870383904], [1.0]], 'LIM': [[-0.10434051367784511], [0.05830224057633149], [0.9911380897976353]], 'CON': [[-0.04524723354016856], [0.4126394708006359], [1.0]], 'DMN': [[-0.12781376171508624], [0.020201960366595627], [0.34343332623212564]], 'Temp': [[-0.09742894575608604], [0.07716531864683901], [1.0]]}"
total_Unadj,social_s200,DMN,fe,"{'VIS': [[0.020159350791970083], [0.7152157032876023], [1.0]], 'SMN': [[-0.14672683372111686], [0.007590196657658187], [0.1290333431801892]], 'DAN': [[-0.02714793533246369], [0.6231534664782273], [1.0]], 'VAN': [[-0.07643725188603805], [0.16595762870383904], [1.0]], 'LIM': [[-0.10434051367784511], [0.05830224057633149], [0.9911380897976353]], 'CON': [[-0.04524723354016856], [0.4126394708006359], [1.0]], 'DMN': [[-0.12781376171508624], [0.020201960366595627], [0.34343332623212564]], 'Temp': [[-0.09742894575608604], [0.07716531864683901], [1.0]]}"
total_Unadj,social_s200,Temp,fe,"{'VIS': [[0.020159350791970083], [0.7152157032876023], [1.0]], 'SMN': [[-0.14672683372111686], [0.007590196657658187], [0.1290333431801892]], 'DAN': [[-0.02714793533246369], [0.6231534664782273], [1.0]], 'VAN': [[-0.07643725188603805], [0.16595762870383904], [1.0]], 'LIM': [[-0.10434051367784511], [0.05830224057633149], [0.9911380897976353]], 'CON': [[-0.04524723354016856], [0.4126394708006359], [1.0]], 'DMN': [[-0.12781376171508624], [0.020201960366595627], [0.34343332623212564]], 'Temp': [[-0.09742894575608604], [0.07716531864683901], [1.0]]}"
total_Unadj,social_s200,VIS,mse,"{'VIS': [[-0.025283055377586943], [0.6472255445688297], [1.0]], 'SMN': [[-0.097858203888283], [0.07586485587646581], [1.0]], 'DAN': [[0.05336304439171809], [0.3338449496377481], [1.0]], 'VAN': [[0.027910762699450146], [0.613419271673315], [1.0]], 'LIM': [[0.03690922567207264], [0.5040232197043293], [1.0]], 'CON': [[-0.006425619453824763], [0.907426313816924], [1.0]], 'DMN': [[0.03019224414820164], [0.5847134938667085], [1.0]], 'Temp': [[-0.007747494372263656], [0.8884954219152036], [1.0]]}"
total_Unadj,social_s200,SMN,mse,"{'VIS': [[-0.025283055377586943], [0.6472255445688297], [1.0]], 'SMN': [[-0.097858203888283], [0.07586485587646581], [1.0]], 'DAN': [[0.05336304439171809], [0.3338449496377481], [1.0]], 'VAN': [[0.027910762699450146], [0.613419271673315], [1.0]], 'LIM': [[0.03690922567207264], [0.5040232197043293], [1.0]], 'CON': [[-0.006425619453824763], [0.907426313816924], [1.0]], 'DMN': [[0.03019224414820164], [0.5847134938667085], [1.0]], 'Temp': [[-0.007747494372263656], [0.8884954219152036], [1.0]]}"
total_Unadj,social_s200,DAN,mse,"{'VIS': [[-0.025283055377586943], [0.6472255445688297], [1.0]], 'SMN': [[-0.097858203888283], [0.07586485587646581], [1.0]], 'DAN': [[0.05336304439171809], [0.3338449496377481], [1.0]], 'VAN': [[0.027910762699450146], [0.613419271673315], [1.0]], 'LIM': [[0.03690922567207264], [0.5040232197043293], [1.0]], 'CON': [[-0.006425619453824763], [0.907426313816924], [1.0]], 'DMN': [[0.03019224414820164], [0.5847134938667085], [1.0]], 'Temp': [[-0.007747494372263656], [0.8884954219152036], [1.0]]}"
total_Unadj,social_s200,VAN,mse,"{'VIS': [[-0.025283055377586943], [0.6472255445688297], [1.0]], 'SMN': [[-0.097858203888283], [0.07586485587646581], [1.0]], 'DAN': [[0.05336304439171809], [0.3338449496377481], [1.0]], 'VAN': [[0.027910762699450146], [0.613419271673315], [1.0]], 'LIM': [[0.03690922567207264], [0.5040232197043293], [1.0]], 'CON': [[-0.006425619453824763], [0.907426313816924], [1.0]], 'DMN': [[0.03019224414820164], [0.5847134938667085], [1.0]], 'Temp': [[-0.007747494372263656], [0.8884954219152036], [1.0]]}"
total_Unadj,social_s200,LIM,mse,"{'VIS': [[-0.025283055377586943], [0.6472255445688297], [1.0]], 'SMN': [[-0.097858203888283], [0.07586485587646581], [1.0]], 'DAN': [[0.05336304439171809], [0.3338449496377481], [1.0]], 'VAN': [[0.027910762699450146], [0.613419271673315], [1.0]], 'LIM': [[0.03690922567207264], [0.5040232197043293], [1.0]], 'CON': [[-0.006425619453824763], [0.907426313816924], [1.0]], 'DMN': [[0.03019224414820164], [0.5847134938667085], [1.0]], 'Temp': [[-0.007747494372263656], [0.8884954219152036], [1.0]]}"
total_Unadj,social_s200,CON,mse,"{'VIS': [[-0.025283055377586943], [0.6472255445688297], [1.0]], 'SMN': [[-0.097858203888283], [0.07586485587646581], [1.0]], 'DAN': [[0.05336304439171809], [0.3338449496377481], [1.0]], 'VAN': [[0.027910762699450146], [0.613419271673315], [1.0]], 'LIM': [[0.03690922567207264], [0.5040232197043293], [1.0]], 'CON': [[-0.006425619453824763], [0.907426313816924], [1.0]], 'DMN': [[0.03019224414820164], [0.5847134938667085], [1.0]], 'Temp': [[-0.007747494372263656], [0.8884954219152036], [1.0]]}"
